,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,33,30,"{'x': 666.3687850108145, 'y': 450.0411951616526, 'elapsedTime': 61821.799999952316}",923238253880,3190596914,POINT (0.3470670755264659 0.4167048103348635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 666.3687850108145, 'y': 450.0411951616526, 'elapsedTime': 61821.799999952316}",923238270547,3190613580,POINT (0.3470670755264659 0.4167048103348635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 666.3687850108145, 'y': 450.0411951616526, 'elapsedTime': 61821.799999952316}",923238287214,3190630247,POINT (0.3470670755264659 0.4167048103348635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238303882,3190646914,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238320549,3190663581,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238337216,3190680247,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238353882,3190696913,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238370550,3190713580,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238387217,3190730247,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238403883,3190746913,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238420551,3190763580,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238437225,3190780254,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238453891,3190796920,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238470558,3190813587,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238487226,3190830254,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238503893,3190846921,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238520560,3190863587,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238537227,3190880254,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238553894,3190896920,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238570563,3190913589,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238587231,3190930256,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238603897,3190946922,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,30,"{'x': 637.0935647938228, 'y': 411.6779434275709, 'elapsedTime': 61866.59999990463}",923238620565,3190963589,POINT (0.3318195649967827 0.3811832809514545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
