,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353168199,919554584,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353184866,919571250,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353201533,919587917,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353218200,919604583,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353234871,919621254,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353251538,919637920,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353268206,919654588,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353284873,919671254,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353301539,919687920,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353318207,919704587,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353334874,919721254,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353351543,919737922,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353368209,919754588,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353384876,919771255,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353401543,919787921,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353418210,919804588,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353434878,919821255,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353451544,919837921,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353468212,919854588,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353484886,919871262,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353501553,919887928,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353518220,919904595,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353534888,919921262,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353551554,919937928,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353568221,919954595,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353584889,919971262,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353601556,919987929,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353618228,920004600,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353634895,920021267,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353651562,920037933,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353668229,920054600,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353684897,920071267,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353701564,920087934,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353718231,920104600,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353734897,920121266,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353751571,920137939,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353768238,920154606,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353784905,920171273,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353801573,920187940,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353818238,920204605,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353834914,920221280,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353851572,920237938,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353868240,920254605,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353884912,920271277,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353901588,920287952,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353918254,920304618,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353934922,920321285,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353951588,920337951,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353968257,920354619,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436353984923,920371285,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354001589,920387951,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354018261,920404622,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354034928,920421289,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354051587,920437947,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354068262,920454622,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354084922,920471281,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354101588,920487947,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354118257,920504615,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354134924,920521282,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354151596,920537953,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354168263,920554620,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354184929,920571286,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354201597,920587953,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354218264,920604620,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354234931,920621286,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354251598,920637953,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354268266,920654620,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354284937,920671291,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354301605,920687958,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354318271,920704624,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354334939,920721291,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354351606,920737958,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,3,"{'x': 823.5920017037703, 'y': 479.65576621983183, 'elapsedTime': 54368.60000002384}",436354368273,920754624,POINT (0.428954167554047 0.4441257094628073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
