,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576821217,7991052229,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576837883,7991068895,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576854551,7991085562,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576871218,7991102229,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576887885,7991118895,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576904552,7991135562,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576921220,7991152229,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576937887,7991168895,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576954554,7991185562,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,30,"{'x': 651.6297342176782, 'y': 380.2337800551834, 'elapsedTime': 28698.59999999404}",172576971221,7991202228,POINT (0.3393904865717074 0.3520683148659106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
