,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,12,30,"{'x': 735.1482394662144, 'y': 462.92526417959175, 'elapsedTime': 227570.79999995232}",334707570383,5374666021,POINT (0.38288970805532 0.4286345038699924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 735.1482394662144, 'y': 462.92526417959175, 'elapsedTime': 227570.79999995232}",334707587051,5374682688,POINT (0.38288970805532 0.4286345038699924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 735.1482394662144, 'y': 462.92526417959175, 'elapsedTime': 227570.79999995232}",334707603719,5374699356,POINT (0.38288970805532 0.4286345038699924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 735.1482394662144, 'y': 462.92526417959175, 'elapsedTime': 227570.79999995232}",334707620386,5374716022,POINT (0.38288970805532 0.4286345038699924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 735.1482394662144, 'y': 462.92526417959175, 'elapsedTime': 227570.79999995232}",334707637053,5374732689,POINT (0.38288970805532 0.4286345038699924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 735.1482394662144, 'y': 462.92526417959175, 'elapsedTime': 227570.79999995232}",334707653721,5374749356,POINT (0.38288970805532 0.4286345038699924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707670387,5374766022,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707687058,5374782693,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707703725,5374799359,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707720392,5374816026,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707737060,5374832693,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707753726,5374849359,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707770394,5374866026,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,30,"{'x': 759.4118121767004, 'y': 468.27182263074167, 'elapsedTime': 227690.29999995232}",334707787061,5374882693,POINT (0.3955269855086981 0.4335850209543904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
